source_vintage,zipcode18,hsanum,hsacity,hsastate,hrrnum,hrrcity,hrrstate
2018,60472,14012,Blue Island,IL,155,Blue Island,IL
2018,60473,14055,Harvey,IL,155,Blue Island,IL
2018,60474,14090,Morris,IL,164,Joliet,IL
2018,60475,14024,Chicago Heights,IL,155,Blue Island,IL
2018,60476,14055,Harvey,IL,155,Blue Island,IL
2018,60477,14101,Palos Heights,IL,155,Blue Island,IL
2018,60478,14057,Hazel Crest,IL,155,Blue Island,IL
2018,60479,14090,Morris,IL,164,Joliet,IL
2018,60480,14071,La Grange,IL,166,Melrose Park,IL
2018,60481,14068,Joliet,IL,164,Joliet,IL
2018,60482,14101,Palos Heights,IL,155,Blue Island,IL
2018,60484,14024,Chicago Heights,IL,155,Blue Island,IL
2018,60487,14101,Palos Heights,IL,155,Blue Island,IL
2018,60490,14095,Naperville,IL,163,Hinsdale,IL
2018,60491,14068,Joliet,IL,164,Joliet,IL
2018,60499,14010,Berwyn,IL,166,Melrose Park,IL
2018,60501,14071,La Grange,IL,166,Melrose Park,IL
2018,60502,14005,Aurora,IL,154,Aurora,IL
2018,60503,14095,Naperville,IL,163,Hinsdale,IL
2018,60504,14005,Aurora,IL,154,Aurora,IL
2018,60505,14005,Aurora,IL,154,Aurora,IL
2018,60506,14005,Aurora,IL,154,Aurora,IL
2018,60507,14005,Aurora,IL,154,Aurora,IL
2018,60510,14147,Geneva,IL,166,Melrose Park,IL
2018,60511,14005,Aurora,IL,154,Aurora,IL
2018,60512,14005,Aurora,IL,154,Aurora,IL
2018,60513,14071,La Grange,IL,166,Melrose Park,IL
2018,60514,14062,Hinsdale,IL,163,Hinsdale,IL
2018,60515,14032,Downers Grove,IL,163,Hinsdale,IL
2018,60516,14032,Downers Grove,IL,163,Hinsdale,IL
2018,60517,14032,Downers Grove,IL,163,Hinsdale,IL
2018,60518,14085,Mendota,IL,171,Rockford,IL
2018,60519,14005,Aurora,IL,154,Aurora,IL
2018,60520,14005,Aurora,IL,154,Aurora,IL
2018,60521,14062,Hinsdale,IL,163,Hinsdale,IL
2018,60522,14062,Hinsdale,IL,163,Hinsdale,IL
2018,60523,14062,Hinsdale,IL,163,Hinsdale,IL
2018,60525,14071,La Grange,IL,166,Melrose Park,IL
2018,60526,14071,La Grange,IL,166,Melrose Park,IL
2018,60527,14062,Hinsdale,IL,163,Hinsdale,IL
2018,60530,14028,De Kalb,IL,171,Rockford,IL
2018,60531,14121,Sandwich,IL,154,Aurora,IL
2018,60532,14095,Naperville,IL,163,Hinsdale,IL
2018,60534,14010,Berwyn,IL,166,Melrose Park,IL
2018,60536,14090,Morris,IL,164,Joliet,IL
2018,60537,14121,Sandwich,IL,154,Aurora,IL
2018,60538,14005,Aurora,IL,154,Aurora,IL
2018,60539,14005,Aurora,IL,154,Aurora,IL
2018,60540,14095,Naperville,IL,163,Hinsdale,IL
2018,60541,14090,Morris,IL,164,Joliet,IL
2018,60542,14147,Geneva,IL,166,Melrose Park,IL
2018,60543,14005,Aurora,IL,154,Aurora,IL
2018,60544,14068,Joliet,IL,164,Joliet,IL
2018,60545,14005,Aurora,IL,154,Aurora,IL
2018,60546,14010,Berwyn,IL,166,Melrose Park,IL
2018,60548,14121,Sandwich,IL,154,Aurora,IL
2018,60549,14100,Ottawa,IL,170,Peoria,IL
2018,60550,14028,De Kalb,IL,171,Rockford,IL
2018,60551,14121,Sandwich,IL,154,Aurora,IL
2018,60552,14121,Sandwich,IL,154,Aurora,IL
2018,60553,14115,Rochelle,IL,171,Rockford,IL
2018,60554,14005,Aurora,IL,154,Aurora,IL
2018,60555,14141,Winfield,IL,166,Melrose Park,IL
2018,60556,14028,De Kalb,IL,171,Rockford,IL
2018,60557,14100,Ottawa,IL,170,Peoria,IL
2018,60558,14071,La Grange,IL,166,Melrose Park,IL
2018,60559,14062,Hinsdale,IL,163,Hinsdale,IL
2018,60560,14005,Aurora,IL,154,Aurora,IL
2018,60561,14062,Hinsdale,IL,163,Hinsdale,IL
2018,60563,14095,Naperville,IL,163,Hinsdale,IL
2018,60564,14095,Naperville,IL,163,Hinsdale,IL
2018,60565,14095,Naperville,IL,163,Hinsdale,IL
2018,60566,14095,Naperville,IL,163,Hinsdale,IL
2018,60567,14095,Naperville,IL,163,Hinsdale,IL
2018,60568,14005,Aurora,IL,154,Aurora,IL
2018,60569,14095,Naperville,IL,163,Hinsdale,IL
2018,60572,14005,Aurora,IL,154,Aurora,IL
2018,60585,14095,Naperville,IL,163,Hinsdale,IL
2018,60586,14068,Joliet,IL,164,Joliet,IL
2018,60598,14005,Aurora,IL,154,Aurora,IL
2018,60599,14005,Aurora,IL,154,Aurora,IL
2018,60601,14023,Chicago,IL,156,Chicago,IL
2018,60602,14023,Chicago,IL,156,Chicago,IL
2018,60603,14023,Chicago,IL,156,Chicago,IL
2018,60604,14023,Chicago,IL,156,Chicago,IL
2018,60605,14023,Chicago,IL,156,Chicago,IL
2018,60606,14023,Chicago,IL,156,Chicago,IL
2018,60607,14023,Chicago,IL,156,Chicago,IL
2018,60608,14023,Chicago,IL,156,Chicago,IL
2018,60609,14023,Chicago,IL,156,Chicago,IL
2018,60610,14023,Chicago,IL,156,Chicago,IL
2018,60611,14023,Chicago,IL,156,Chicago,IL
2018,60612,14023,Chicago,IL,156,Chicago,IL
2018,60613,14023,Chicago,IL,156,Chicago,IL
2018,60614,14023,Chicago,IL,156,Chicago,IL
2018,60615,14023,Chicago,IL,156,Chicago,IL
2018,60616,14023,Chicago,IL,156,Chicago,IL
2018,60617,14023,Chicago,IL,156,Chicago,IL
2018,60618,14023,Chicago,IL,156,Chicago,IL
2018,60619,14023,Chicago,IL,156,Chicago,IL
2018,60620,14023,Chicago,IL,156,Chicago,IL
2018,60621,14023,Chicago,IL,156,Chicago,IL
2018,60622,14023,Chicago,IL,156,Chicago,IL
2018,60623,14023,Chicago,IL,156,Chicago,IL
2018,60624,14023,Chicago,IL,156,Chicago,IL
2018,60625,14023,Chicago,IL,156,Chicago,IL
2018,60626,14023,Chicago,IL,156,Chicago,IL
2018,60628,14023,Chicago,IL,156,Chicago,IL
2018,60629,14023,Chicago,IL,156,Chicago,IL
2018,60630,14023,Chicago,IL,156,Chicago,IL
2018,60631,14023,Chicago,IL,156,Chicago,IL
2018,60632,14023,Chicago,IL,156,Chicago,IL
2018,60633,15035,Hammond,IN,186,Munster,IN
2018,60634,14023,Chicago,IL,156,Chicago,IL
2018,60636,14023,Chicago,IL,156,Chicago,IL
2018,60637,14023,Chicago,IL,156,Chicago,IL
2018,60638,14010,Berwyn,IL,166,Melrose Park,IL
2018,60639,14023,Chicago,IL,156,Chicago,IL
2018,60640,14023,Chicago,IL,156,Chicago,IL
2018,60641,14023,Chicago,IL,156,Chicago,IL
2018,60642,14023,Chicago,IL,156,Chicago,IL
2018,60643,14023,Chicago,IL,156,Chicago,IL
2018,60644,14023,Chicago,IL,156,Chicago,IL
2018,60645,14023,Chicago,IL,156,Chicago,IL
2018,60646,14023,Chicago,IL,156,Chicago,IL
2018,60647,14023,Chicago,IL,156,Chicago,IL
2018,60649,14023,Chicago,IL,156,Chicago,IL
2018,60651,14023,Chicago,IL,156,Chicago,IL
2018,60652,14097,Oak Lawn,IL,155,Blue Island,IL
2018,60653,14023,Chicago,IL,156,Chicago,IL
2018,60654,14023,Chicago,IL,156,Chicago,IL
2018,60655,14097,Oak Lawn,IL,155,Blue Island,IL
2018,60656,14023,Chicago,IL,156,Chicago,IL
2018,60657,14023,Chicago,IL,156,Chicago,IL
2018,60659,14023,Chicago,IL,156,Chicago,IL
2018,60660,14023,Chicago,IL,156,Chicago,IL
2018,60661,14023,Chicago,IL,156,Chicago,IL
2018,60664,14023,Chicago,IL,156,Chicago,IL
2018,60666,14084,Melrose Park,IL,166,Melrose Park,IL
2018,60668,14023,Chicago,IL,156,Chicago,IL
2018,60669,14023,Chicago,IL,156,Chicago,IL
2018,60670,14023,Chicago,IL,156,Chicago,IL
2018,60673,14023,Chicago,IL,156,Chicago,IL
2018,60674,14023,Chicago,IL,156,Chicago,IL
2018,60675,14023,Chicago,IL,156,Chicago,IL
2018,60677,14023,Chicago,IL,156,Chicago,IL
2018,60678,14023,Chicago,IL,156,Chicago,IL
2018,60680,14023,Chicago,IL,156,Chicago,IL
2018,60681,14023,Chicago,IL,156,Chicago,IL
2018,60682,14023,Chicago,IL,156,Chicago,IL
2018,60684,14023,Chicago,IL,156,Chicago,IL
2018,60685,14023,Chicago,IL,156,Chicago,IL
2018,60686,14023,Chicago,IL,156,Chicago,IL
2018,60687,14023,Chicago,IL,156,Chicago,IL
2018,60688,14084,Melrose Park,IL,166,Melrose Park,IL
2018,60689,14023,Chicago,IL,156,Chicago,IL
2018,60690,14023,Chicago,IL,156,Chicago,IL
2018,60691,14023,Chicago,IL,156,Chicago,IL
2018,60693,14023,Chicago,IL,156,Chicago,IL
2018,60694,14023,Chicago,IL,156,Chicago,IL
2018,60695,14023,Chicago,IL,156,Chicago,IL
2018,60696,14023,Chicago,IL,156,Chicago,IL
2018,60697,14023,Chicago,IL,156,Chicago,IL
2018,60699,14023,Chicago,IL,156,Chicago,IL
2018,60701,14084,Melrose Park,IL,166,Melrose Park,IL
2018,60706,14023,Chicago,IL,156,Chicago,IL
2018,60707,14084,Melrose Park,IL,166,Melrose Park,IL
2018,60712,14023,Chicago,IL,156,Chicago,IL
2018,60714,14104,Park Ridge,IL,161,Evanston,IL
2018,60803,14097,Oak Lawn,IL,155,Blue Island,IL
2018,60804,14010,Berwyn,IL,166,Melrose Park,IL
2018,60805,14097,Oak Lawn,IL,155,Blue Island,IL
2018,60827,14055,Harvey,IL,155,Blue Island,IL
2018,60901,14069,Kankakee,IL,164,Joliet,IL
2018,60910,14069,Kankakee,IL,164,Joliet,IL
2018,60911,14069,Kankakee,IL,164,Joliet,IL
2018,60912,14069,Kankakee,IL,164,Joliet,IL
2018,60913,14069,Kankakee,IL,164,Joliet,IL
2018,60914,14069,Kankakee,IL,164,Joliet,IL
2018,60915,14069,Kankakee,IL,164,Joliet,IL
2018,60917,14069,Kankakee,IL,164,Joliet,IL
2018,60918,14136,Urbana,IL,173,Urbana,IL
2018,60919,14069,Kankakee,IL,164,Joliet,IL
2018,60920,14132,Streator,IL,170,Peoria,IL
2018,60921,14110,Pontiac,IL,175,Bloomington,IL
2018,60922,14069,Kankakee,IL,164,Joliet,IL
2018,60924,14136,Urbana,IL,173,Urbana,IL
2018,60926,14136,Urbana,IL,173,Urbana,IL
2018,60927,14069,Kankakee,IL,164,Joliet,IL
2018,60928,14138,Watseka,IL,173,Urbana,IL
2018,60929,14110,Pontiac,IL,175,Bloomington,IL
2018,60930,14138,Watseka,IL,173,Urbana,IL
2018,60931,14138,Watseka,IL,173,Urbana,IL
2018,60932,14136,Urbana,IL,173,Urbana,IL
2018,60933,14049,Gibson City,IL,173,Urbana,IL
2018,60934,14110,Pontiac,IL,175,Bloomington,IL
2018,60935,14069,Kankakee,IL,164,Joliet,IL
2018,60936,14049,Gibson City,IL,173,Urbana,IL
2018,60938,14138,Watseka,IL,173,Urbana,IL
2018,60939,14136,Urbana,IL,173,Urbana,IL
2018,60940,14069,Kankakee,IL,164,Joliet,IL
2018,60941,14069,Kankakee,IL,164,Joliet,IL
2018,60942,14064,Hoopeston,IL,173,Urbana,IL
2018,60944,14069,Kankakee,IL,164,Joliet,IL
2018,60945,14138,Watseka,IL,173,Urbana,IL
2018,60946,14069,Kankakee,IL,164,Joliet,IL
2018,60948,14136,Urbana,IL,173,Urbana,IL
2018,60949,14136,Urbana,IL,173,Urbana,IL
2018,60950,14069,Kankakee,IL,164,Joliet,IL
2018,60951,14069,Kankakee,IL,164,Joliet,IL
2018,60952,14049,Gibson City,IL,173,Urbana,IL
2018,60953,14138,Watseka,IL,173,Urbana,IL
2018,60954,14069,Kankakee,IL,164,Joliet,IL
2018,60955,14138,Watseka,IL,173,Urbana,IL
2018,60956,14069,Kankakee,IL,164,Joliet,IL
2018,60957,14136,Urbana,IL,173,Urbana,IL
2018,60958,14069,Kankakee,IL,164,Joliet,IL
2018,60959,14136,Urbana,IL,173,Urbana,IL
2018,60960,14136,Urbana,IL,173,Urbana,IL
2018,60961,14069,Kankakee,IL,164,Joliet,IL
2018,60962,14049,Gibson City,IL,173,Urbana,IL
2018,60963,14027,Danville,IL,173,Urbana,IL
2018,60964,14069,Kankakee,IL,164,Joliet,IL
2018,60966,14138,Watseka,IL,173,Urbana,IL
2018,60967,14138,Watseka,IL,173,Urbana,IL
2018,60968,14136,Urbana,IL,173,Urbana,IL
2018,60969,14069,Kankakee,IL,164,Joliet,IL
2018,60970,14138,Watseka,IL,173,Urbana,IL
2018,60973,14138,Watseka,IL,173,Urbana,IL
2018,60974,14138,Watseka,IL,173,Urbana,IL
2018,61001,14045,Freeport,IL,171,Rockford,IL
2018,61006,14115,Rochelle,IL,171,Rockford,IL
2018,61007,14045,Freeport,IL,171,Rockford,IL
2018,61008,14008,Belvidere,IL,171,Rockford,IL
2018,61010,14117,Rockford,IL,171,Rockford,IL
2018,61011,14117,Rockford,IL,171,Rockford,IL
2018,61012,14008,Belvidere,IL,171,Rockford,IL
2018,61013,14045,Freeport,IL,171,Rockford,IL
2018,61014,14045,Freeport,IL,171,Rockford,IL
2018,61015,14117,Rockford,IL,171,Rockford,IL
2018,61016,14117,Rockford,IL,171,Rockford,IL
2018,61018,14045,Freeport,IL,171,Rockford,IL
2018,61019,14117,Rockford,IL,171,Rockford,IL
2018,61020,14117,Rockford,IL,171,Rockford,IL
2018,61021,14031,Dixon,IL,171,Rockford,IL
2018,61024,14117,Rockford,IL,171,Rockford,IL
2018,61025,16032,Dubuque,IA,193,Dubuque,IA
2018,61027,14045,Freeport,IL,171,Rockford,IL
2018,61028,16032,Dubuque,IA,193,Dubuque,IA
2018,61030,14045,Freeport,IL,171,Rockford,IL
2018,61031,14115,Rochelle,IL,171,Rockford,IL
2018,61032,14045,Freeport,IL,171,Rockford,IL
2018,61036,16032,Dubuque,IA,193,Dubuque,IA
2018,61037,14131,Sterling,IL,171,Rockford,IL
2018,61038,14008,Belvidere,IL,171,Rockford,IL
2018,61039,14045,Freeport,IL,171,Rockford,IL
2018,61041,16032,Dubuque,IA,193,Dubuque,IA
2018,61042,14031,Dixon,IL,171,Rockford,IL
2018,61043,14117,Rockford,IL,171,Rockford,IL
2018,61044,14045,Freeport,IL,171,Rockford,IL
2018,61046,14045,Freeport,IL,171,Rockford,IL
2018,61047,14117,Rockford,IL,171,Rockford,IL
2018,61048,14045,Freeport,IL,171,Rockford,IL
2018,61049,14117,Rockford,IL,171,Rockford,IL
2018,61050,52058,Monroe,WI,449,Madison,WI
2018,61051,14131,Sterling,IL,171,Rockford,IL
2018,61052,14117,Rockford,IL,171,Rockford,IL
2018,61053,14045,Freeport,IL,171,Rockford,IL
2018,61054,14117,Rockford,IL,171,Rockford,IL
2018,61057,14031,Dixon,IL,171,Rockford,IL
2018,61059,14045,Freeport,IL,171,Rockford,IL
2018,61060,52058,Monroe,WI,449,Madison,WI
2018,61061,14117,Rockford,IL,171,Rockford,IL
2018,61062,14045,Freeport,IL,171,Rockford,IL
2018,61063,14117,Rockford,IL,171,Rockford,IL
2018,61064,14031,Dixon,IL,171,Rockford,IL
2018,61065,14117,Rockford,IL,171,Rockford,IL
2018,61067,14045,Freeport,IL,171,Rockford,IL
2018,61068,14115,Rochelle,IL,171,Rockford,IL
2018,61070,14045,Freeport,IL,171,Rockford,IL
2018,61071,14131,Sterling,IL,171,Rockford,IL
2018,61072,14117,Rockford,IL,171,Rockford,IL
2018,61073,14117,Rockford,IL,171,Rockford,IL
2018,61074,16021,Clinton,IA,191,Davenport,IA
2018,61075,16032,Dubuque,IA,193,Dubuque,IA
2018,61077,14117,Rockford,IL,171,Rockford,IL
2018,61078,14045,Freeport,IL,171,Rockford,IL
2018,61079,14117,Rockford,IL,171,Rockford,IL
2018,61080,52010,Beloit,WI,449,Madison,WI
2018,61081,14131,Sterling,IL,171,Rockford,IL
2018,61084,14117,Rockford,IL,171,Rockford,IL
2018,61085,14045,Freeport,IL,171,Rockford,IL
2018,61087,14045,Freeport,IL,171,Rockford,IL
2018,61088,14117,Rockford,IL,171,Rockford,IL
2018,61089,52058,Monroe,WI,449,Madison,WI
2018,61091,14031,Dixon,IL,171,Rockford,IL
2018,61101,14117,Rockford,IL,171,Rockford,IL
2018,61102,14117,Rockford,IL,171,Rockford,IL
2018,61103,14117,Rockford,IL,171,Rockford,IL
2018,61104,14117,Rockford,IL,171,Rockford,IL
2018,61105,14117,Rockford,IL,171,Rockford,IL
2018,61106,14117,Rockford,IL,171,Rockford,IL
2018,61107,14117,Rockford,IL,171,Rockford,IL
2018,61108,14117,Rockford,IL,171,Rockford,IL
2018,61109,14117,Rockford,IL,171,Rockford,IL
2018,61110,14117,Rockford,IL,171,Rockford,IL
2018,61111,14117,Rockford,IL,171,Rockford,IL
2018,61112,14117,Rockford,IL,171,Rockford,IL
2018,61114,14117,Rockford,IL,171,Rockford,IL
2018,61115,14117,Rockford,IL,171,Rockford,IL
2018,61125,14117,Rockford,IL,171,Rockford,IL
2018,61126,14117,Rockford,IL,171,Rockford,IL
2018,61130,14117,Rockford,IL,171,Rockford,IL
2018,61131,14117,Rockford,IL,171,Rockford,IL
2018,61132,14117,Rockford,IL,171,Rockford,IL
2018,61201,14116,Rock Island,IL,191,Davenport,IA
2018,61204,14116,Rock Island,IL,191,Davenport,IA
2018,61230,16021,Clinton,IA,191,Davenport,IA
2018,61231,14001,Aledo,IL,191,Davenport,IA
2018,61232,14116,Rock Island,IL,191,Davenport,IA
2018,61233,14116,Rock Island,IL,191,Davenport,IA
2018,61234,14048,Geneseo,IL,191,Davenport,IA
2018,61235,14048,Geneseo,IL,191,Davenport,IA
2018,61236,14124,Silvis,IL,191,Davenport,IA
2018,61237,16073,Muscatine,IA,194,Iowa City,IA
2018,61238,14048,Geneseo,IL,191,Davenport,IA
2018,61239,14124,Silvis,IL,191,Davenport,IA
2018,61240,14116,Rock Island,IL,191,Davenport,IA
2018,61241,14124,Silvis,IL,191,Davenport,IA
2018,61242,14124,Silvis,IL,191,Davenport,IA
2018,61243,14131,Sterling,IL,171,Rockford,IL
2018,61244,14124,Silvis,IL,191,Davenport,IA
2018,61250,14124,Silvis,IL,191,Davenport,IA
2018,61251,16021,Clinton,IA,191,Davenport,IA
2018,61252,16021,Clinton,IA,191,Davenport,IA
2018,61254,14048,Geneseo,IL,191,Davenport,IA
2018,61256,14124,Silvis,IL,191,Davenport,IA
2018,61257,14124,Silvis,IL,191,Davenport,IA
2018,61258,14131,Sterling,IL,171,Rockford,IL
2018,61259,16073,Muscatine,IA,194,Iowa City,IA
2018,61260,14001,Aledo,IL,191,Davenport,IA
2018,61261,14131,Sterling,IL,171,Rockford,IL
2018,61262,14116,Rock Island,IL,191,Davenport,IA
2018,61263,14001,Aledo,IL,191,Davenport,IA
2018,61264,14116,Rock Island,IL,191,Davenport,IA
2018,61265,14116,Rock Island,IL,191,Davenport,IA
2018,61266,14116,Rock Island,IL,191,Davenport,IA
2018,61270,14131,Sterling,IL,171,Rockford,IL
2018,61272,14001,Aledo,IL,191,Davenport,IA
2018,61273,14116,Rock Island,IL,191,Davenport,IA
2018,61274,14048,Geneseo,IL,191,Davenport,IA
2018,61275,14124,Silvis,IL,191,Davenport,IA
2018,61276,14001,Aledo,IL,191,Davenport,IA
2018,61277,14131,Sterling,IL,171,Rockford,IL
2018,61278,14124,Silvis,IL,191,Davenport,IA
2018,61279,14116,Rock Island,IL,191,Davenport,IA
2018,61281,14116,Rock Island,IL,191,Davenport,IA
2018,61282,14124,Silvis,IL,191,Davenport,IA
2018,61283,14131,Sterling,IL,171,Rockford,IL
2018,61284,14116,Rock Island,IL,191,Davenport,IA
2018,61285,16021,Clinton,IA,191,Davenport,IA
2018,61299,14116,Rock Island,IL,191,Davenport,IA
2018,61301,14107,Peru,IL,170,Peoria,IL
2018,61310,14085,Mendota,IL,171,Rockford,IL
2018,61311,14132,Streator,IL,170,Peoria,IL
2018,61312,14127,Spring Valley,IL,170,Peoria,IL
2018,61313,14132,Streator,IL,170,Peoria,IL
2018,61314,14111,Princeton,IL,171,Rockford,IL
2018,61315,14111,Princeton,IL,171,Rockford,IL
2018,61316,14107,Peru,IL,170,Peoria,IL
2018,61317,14127,Spring Valley,IL,170,Peoria,IL
2018,61318,14085,Mendota,IL,171,Rockford,IL
2018,61319,14132,Streator,IL,170,Peoria,IL
2018,61320,14127,Spring Valley,IL,170,Peoria,IL
2018,61321,14132,Streator,IL,170,Peoria,IL
2018,61322,14111,Princeton,IL,171,Rockford,IL
2018,61323,14111,Princeton,IL,171,Rockford,IL
2018,61324,14031,Dixon,IL,171,Rockford,IL
2018,61325,14132,Streator,IL,170,Peoria,IL
2018,61326,14127,Spring Valley,IL,170,Peoria,IL
2018,61327,14127,Spring Valley,IL,170,Peoria,IL
2018,61328,14111,Princeton,IL,171,Rockford,IL
2018,61329,14127,Spring Valley,IL,170,Peoria,IL
2018,61330,14085,Mendota,IL,171,Rockford,IL
2018,61331,14085,Mendota,IL,171,Rockford,IL
2018,61332,14132,Streator,IL,170,Peoria,IL
2018,61333,14132,Streator,IL,170,Peoria,IL
2018,61334,14132,Streator,IL,170,Peoria,IL
2018,61335,14127,Spring Valley,IL,170,Peoria,IL
2018,61336,14127,Spring Valley,IL,170,Peoria,IL
2018,61337,14111,Princeton,IL,171,Rockford,IL
2018,61338,14111,Princeton,IL,171,Rockford,IL
2018,61340,14127,Spring Valley,IL,170,Peoria,IL
2018,61341,14100,Ottawa,IL,170,Peoria,IL
2018,61342,14085,Mendota,IL,171,Rockford,IL
2018,61344,14111,Princeton,IL,171,Rockford,IL
2018,61345,14070,Kewanee,IL,170,Peoria,IL
2018,61346,14131,Sterling,IL,171,Rockford,IL
2018,61348,14107,Peru,IL,170,Peoria,IL
2018,61349,14111,Princeton,IL,171,Rockford,IL
2018,61350,14100,Ottawa,IL,170,Peoria,IL
2018,61353,14085,Mendota,IL,171,Rockford,IL
2018,61354,14107,Peru,IL,170,Peoria,IL
2018,61356,14111,Princeton,IL,171,Rockford,IL
2018,61358,14132,Streator,IL,170,Peoria,IL
2018,61359,14111,Princeton,IL,171,Rockford,IL
2018,61360,14090,Morris,IL,164,Joliet,IL
2018,61361,14111,Princeton,IL,171,Rockford,IL
2018,61362,14127,Spring Valley,IL,170,Peoria,IL
2018,61363,14127,Spring Valley,IL,170,Peoria,IL
2018,61364,14132,Streator,IL,170,Peoria,IL
2018,61367,14085,Mendota,IL,171,Rockford,IL
2018,61368,14111,Princeton,IL,171,Rockford,IL
2018,61369,14132,Streator,IL,170,Peoria,IL
2018,61370,14107,Peru,IL,170,Peoria,IL
2018,61371,14085,Mendota,IL,171,Rockford,IL
2018,61372,14085,Mendota,IL,171,Rockford,IL
2018,61373,14107,Peru,IL,170,Peoria,IL
2018,61374,14085,Mendota,IL,171,Rockford,IL
2018,61375,14106,Peoria,IL,170,Peoria,IL
2018,61376,14111,Princeton,IL,171,Rockford,IL
2018,61377,14132,Streator,IL,170,Peoria,IL
2018,61378,14085,Mendota,IL,171,Rockford,IL
2018,61379,14111,Princeton,IL,171,Rockford,IL
2018,61401,14047,Galesburg,IL,170,Peoria,IL
2018,61402,14047,Galesburg,IL,170,Peoria,IL
2018,61410,14047,Galesburg,IL,170,Peoria,IL
2018,61411,14077,Macomb,IL,172,Springfield,IL
2018,61412,14047,Galesburg,IL,170,Peoria,IL
2018,61413,14047,Galesburg,IL,170,Peoria,IL
2018,61414,14047,Galesburg,IL,170,Peoria,IL
2018,61415,14047,Galesburg,IL,170,Peoria,IL
2018,61416,14077,Macomb,IL,172,Springfield,IL
2018,61417,14047,Galesburg,IL,170,Peoria,IL
2018,61418,16011,Burlington,IA,191,Davenport,IA
2018,61419,14047,Galesburg,IL,170,Peoria,IL
2018,61420,14077,Macomb,IL,172,Springfield,IL
2018,61421,14106,Peoria,IL,170,Peoria,IL
2018,61422,14077,Macomb,IL,172,Springfield,IL
2018,61423,14047,Galesburg,IL,170,Peoria,IL
2018,61424,14106,Peoria,IL,170,Peoria,IL
2018,61425,16011,Burlington,IA,191,Davenport,IA
2018,61426,14106,Peoria,IL,170,Peoria,IL
2018,61427,14014,Canton,IL,170,Peoria,IL
2018,61428,14047,Galesburg,IL,170,Peoria,IL
2018,61430,14047,Galesburg,IL,170,Peoria,IL
2018,61431,14014,Canton,IL,170,Peoria,IL
2018,61432,14014,Canton,IL,170,Peoria,IL
2018,61433,14014,Canton,IL,170,Peoria,IL
2018,61434,14047,Galesburg,IL,170,Peoria,IL
2018,61435,14088,Monmouth,IL,170,Peoria,IL
2018,61436,14047,Galesburg,IL,170,Peoria,IL
2018,61437,16011,Burlington,IA,191,Davenport,IA
2018,61438,14077,Macomb,IL,172,Springfield,IL
2018,61439,14047,Galesburg,IL,170,Peoria,IL
2018,61440,14077,Macomb,IL,172,Springfield,IL
2018,61441,14077,Macomb,IL,172,Springfield,IL
2018,61442,14001,Aledo,IL,191,Davenport,IA
2018,61443,14070,Kewanee,IL,170,Peoria,IL
2018,61447,14088,Monmouth,IL,170,Peoria,IL
2018,61448,14047,Galesburg,IL,170,Peoria,IL
2018,61449,14070,Kewanee,IL,170,Peoria,IL
2018,61450,14077,Macomb,IL,172,Springfield,IL
2018,61451,14047,Galesburg,IL,170,Peoria,IL
2018,61452,14119,Rushville,IL,172,Springfield,IL
2018,61453,14088,Monmouth,IL,170,Peoria,IL
2018,61454,16011,Burlington,IA,191,Davenport,IA
2018,61455,14077,Macomb,IL,172,Springfield,IL
2018,61458,14047,Galesburg,IL,170,Peoria,IL
2018,61459,14077,Macomb,IL,172,Springfield,IL
2018,61460,16011,Burlington,IA,191,Davenport,IA
2018,61462,14088,Monmouth,IL,170,Peoria,IL
2018,61465,14047,Galesburg,IL,170,Peoria,IL
2018,61466,14047,Galesburg,IL,170,Peoria,IL
2018,61467,14047,Galesburg,IL,170,Peoria,IL
2018,61468,14116,Rock Island,IL,191,Davenport,IA
2018,61469,14088,Monmouth,IL,170,Peoria,IL
2018,61470,14077,Macomb,IL,172,Springfield,IL
2018,61471,14077,Macomb,IL,172,Springfield,IL
2018,61472,14047,Galesburg,IL,170,Peoria,IL
2018,61473,14088,Monmouth,IL,170,Peoria,IL
2018,61474,14047,Galesburg,IL,170,Peoria,IL
2018,61475,14077,Macomb,IL,172,Springfield,IL
2018,61476,14001,Aledo,IL,191,Davenport,IA
2018,61477,14014,Canton,IL,170,Peoria,IL
2018,61478,16011,Burlington,IA,191,Davenport,IA
2018,61479,14106,Peoria,IL,170,Peoria,IL
2018,61480,16011,Burlington,IA,191,Davenport,IA
2018,61482,14077,Macomb,IL,172,Springfield,IL
2018,61483,14070,Kewanee,IL,170,Peoria,IL
2018,61484,14077,Macomb,IL,172,Springfield,IL
2018,61485,14047,Galesburg,IL,170,Peoria,IL
2018,61486,14116,Rock Island,IL,191,Davenport,IA
2018,61488,14047,Galesburg,IL,170,Peoria,IL
2018,61489,14047,Galesburg,IL,170,Peoria,IL
2018,61490,14047,Galesburg,IL,170,Peoria,IL
2018,61491,14106,Peoria,IL,170,Peoria,IL
2018,61501,14119,Rushville,IL,172,Springfield,IL
2018,61516,14146,Eureka,IL,170,Peoria,IL
2018,61517,14106,Peoria,IL,170,Peoria,IL
2018,61519,14014,Canton,IL,170,Peoria,IL
2018,61520,14014,Canton,IL,170,Peoria,IL
2018,61523,14106,Peoria,IL,170,Peoria,IL
2018,61524,14014,Canton,IL,170,Peoria,IL
2018,61525,14106,Peoria,IL,170,Peoria,IL
2018,61526,14106,Peoria,IL,170,Peoria,IL
2018,61528,14106,Peoria,IL,170,Peoria,IL
